match_id,frame_idx,timestamp,participantId,puuid,team,X_team,X_current_gold,X_minions_killed,X_jungle_minions_killed,X_time_enemy_spent_controlled,X_pos_x,X_pos_y,Y_current_gold,Y_total_gold,Y_total_xp,Y_total_kills,X_champ_abilityHaste,X_champ_abilityPower,X_champ_armor,X_champ_armorPen,X_champ_armorPenPercent,X_champ_attackDamage,X_champ_attackSpeed,X_champ_bonusArmorPenPercent,X_champ_bonusMagicPenPercent,X_champ_ccReduction,X_champ_cooldownReduction,X_champ_health,X_champ_healthMax,X_champ_healthRegen,X_champ_lifesteal,X_champ_magicPen,X_champ_magicPenPercent,X_champ_magicResist,X_champ_movementSpeed,X_champ_omnivamp,X_champ_physicalVamp,X_champ_power,X_champ_powerMax,X_champ_powerRegen,X_champ_spellVamp,X_dmg_magicDamageDone,X_dmg_magicDamageDoneToChampions,X_dmg_magicDamageTaken,X_dmg_physicalDamageDone,X_dmg_physicalDamageDoneToChampions,X_dmg_physicalDamageTaken,X_dmg_totalDamageDone,X_dmg_totalDamageDoneToChampions,X_dmg_totalDamageTaken,X_dmg_trueDamageDone,X_dmg_trueDamageDoneToChampions,X_dmg_trueDamageTaken,X_evt_kills,X_evt_deaths,X_evt_assists,X_evt_elite_monsters,X_evt_buildings,X_evt_wards_placed,X_evt_wards_killed
NA1_5382609412,6,360106,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,341,40,0,48205,7490,7703,341,2141,2312,0,0,0,38,0,0,109,122,0,0,0,0,1029,1029,11,4,0,0,34,330,0,0,400,423,21,0,212,75,12,10438,1870,2133,10671,1946,2361,20,0,215,0,1,0,0,0,0,0
NA1_5382609412,6,360106,9,bN6H8L0626mA2b0-WN3WQBxWKBHzGVzFoCyzBBS7CFDqgMv2u5chFjkqBe6gKJXGdskv79lGR9OuGw,-1,-1,31,40,0,69419,13899,12965,31,2671,1974,3,0,121,37,0,0,64,109,0,0,0,0,1040,1040,14,0,0,0,34,488,0,0,1002,1002,18,0,6189,1199,879,3802,683,509,10071,1961,1406,78,78,17,3,0,0,0,0,0,0
NA1_5382609412,6,360106,10,3Q6rCv3WW-56oYO968RQZJEOFW30n0ZRd0b34JNwafWziOY_cVq72cC5OyrnJbt4wGtRXZC7gm-xHg,-1,-1,1442,3,0,39614,14340,14391,1442,1942,1607,1,0,0,34,0,0,71,115,0,0,0,0,826,826,11,0,0,0,32,502,0,0,626,626,32,0,0,0,274,4424,2251,969,4786,2251,1244,362,0,0,0,0,3,0,0,0,0
NA1_5382609412,7,420107,1,l3qd22-Xw3Mb-WPXKJn-xFBvu1HnQtnh4c1iVVeujq8DLfRjLf3mZO5Jsa9MkTDAPNlzNysTk6oaBQ,1,1,485,43,0,13593,3474,10330,485,1985,2983,0,0,0,54,0,0,115,119,0,0,0,0,1172,1186,23,3,0,0,40,220,0,0,544,544,22,0,0,0,1384,7753,1538,1362,8648,1830,2746,895,292,0,0,0,0,0,0,0,0
NA1_5382609412,7,420107,2,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,1,1,258,1,36,56945,3929,1346,258,2258,2007,0,0,54,40,0,0,66,104,0,0,0,0,1066,1066,13,0,0,0,34,397,0,0,525,525,24,0,15635,493,1518,3953,340,3880,29997,976,5415,10408,143,16,0,0,0,0,0,0,0
NA1_5382609412,7,420107,3,jr6PbPR9nsr466pRAoelPqAM98k-ufUq6WKlkqdopIlEjwuWmAwFB_JYAtVEwus8_Q-Ljns1PE28Tg,1,1,17,44,0,35037,3919,3564,17,2642,2991,2,0,0,50,0,0,127,113,0,0,0,0,1225,1225,20,3,0,0,40,385,0,0,0,0,0,0,0,0,442,15345,3494,3118,15530,3668,3603,185,174,41,0,0,0,0,0,0,0
NA1_5382609412,7,420107,4,7YoCCdZWqB8jFG-ozyAf4TYiwfg38MKcee5bIL-GRcxhC-FlOzjElZ6qNFKOZJR501DR3xeX-sG2pg,1,1,733,47,0,61352,11061,1145,733,2433,2272,1,0,67,37,0,0,64,107,0,0,0,0,785,1057,15,0,0,0,34,330,0,0,746,1119,23,0,5221,1876,872,3074,556,1939,8296,2432,2858,0,0,46,0,0,0,0,0,1,0
NA1_5382609412,7,420107,5,l3LPGVVCgcw8PJ27DFVSBxLWt1MSZebKE5st6TvGsEhBEfcPAr8Rev9JZjYeknKh5l1X4hVQQogyBQ,1,1,369,7,0,14262,10816,1671,369,1569,1225,0,0,9,36,0,0,55,106,0,0,0,0,326,854,95,0,0,0,32,330,0,0,236,462,43,0,579,334,533,831,429,1310,2187,763,1860,776,0,16,0,0,0,0,0,1,0
NA1_5382609412,7,420107,6,-VzrWGB886MMrXoqFHVxRwJN4p6crZSe9Wo3O-l26nsDCd8d0NmAXKoHbF3EDGOzB2jK4Z-BuBJa3A,-1,-1,431,45,0,70732,3924,13591,431,2231,2994,0,0,0,46,0,0,107,113,0,0,0,0,1244,1815,49,0,0,0,38,345,0,0,0,0,0,0,4912,1083,0,7018,775,1719,11930,1859,2012,0,0,292,0,0,0,0,0,0,0
NA1_5382609412,7,420107,7,txyUjxIvSs5VsCDMdKOtItuZI2FcBNYqcQuUBqvi2OeXELIL5R3Klm_1iU79RW8U90rrXffRp3nQ3g,-1,-1,164,0,36,6546,10200,4866,164,3164,2010,3,0,85,47,0,0,68,119,0,0,0,0,925,1046,15,0,12,0,34,483,0,0,174,434,101,0,14691,1368,1289,5344,966,4671,30427,2377,6045,10391,41,84,0,0,0,0,0,3,0
NA1_5382609412,7,420107,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,614,45,0,52948,9064,6590,614,2414,2623,0,0,0,42,0,0,111,125,0,0,0,0,1097,1115,12,4,0,0,35,330,0,0,357,458,22,0,372,103,12,13813,2324,3010,14206,2427,3239,20,0,215,0,0,0,0,0,1,0
NA1_5382609412,7,420107,9,bN6H8L0626mA2b0-WN3WQBxWKBHzGVzFoCyzBBS7CFDqgMv2u5chFjkqBe6gKJXGdskv79lGR9OuGw,-1,-1,251,46,0,86754,11820,2431,251,2891,2331,3,0,121,37,0,0,64,109,0,0,0,0,492,1040,14,0,0,0,34,330,0,0,671,1027,18,0,8876,1526,1373,3941,683,596,12896,2288,1986,78,78,17,0,0,0,0,0,1,0
NA1_5382609412,7,420107,10,3Q6rCv3WW-56oYO968RQZJEOFW30n0ZRd0b34JNwafWziOY_cVq72cC5OyrnJbt4wGtRXZC7gm-xHg,-1,-1,218,3,0,42328,11456,1681,218,2143,1627,1,0,0,34,0,0,93,115,0,0,0,0,837,1026,11,0,0,0,32,238,0,0,394,651,32,0,0,0,471,5006,2777,1052,5368,2777,1523,362,0,0,0,0,0,0,0,1,0
NA1_5382609412,8,480113,1,l3qd22-Xw3Mb-WPXKJn-xFBvu1HnQtnh4c1iVVeujq8DLfRjLf3mZO5Jsa9MkTDAPNlzNysTk6oaBQ,1,1,748,50,0,32832,2977,12402,748,2248,3476,0,0,0,59,0,0,137,122,0,0,0,0,457,1274,144,3,0,0,41,340,0,0,378,590,23,0,0,0,2168,11082,2462,1908,12510,3040,4076,1427,577,0,0,0,0,0,0,1,0
NA1_5382609412,8,480113,2,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,1,1,130,1,36,63343,5342,3447,130,2530,2085,0,0,78,40,0,0,66,104,0,0,0,0,1066,1066,13,0,0,0,34,482,0,0,525,525,24,0,17983,1142,1792,4188,340,5043,33223,1665,6988,11050,182,152,0,1,1,0,0,0,0
NA1_5382609412,8,480113,3,jr6PbPR9nsr466pRAoelPqAM98k-ufUq6WKlkqdopIlEjwuWmAwFB_JYAtVEwus8_Q-Ljns1PE28Tg,1,1,947,54,0,51036,7558,7651,947,3572,3828,4,0,0,54,0,0,129,116,0,0,0,0,439,1354,103,3,0,0,41,385,0,0,0,0,0,0,0,0,796,20714,5503,4112,21067,5766,5022,353,262,114,2,0,0,0,0,1,0
NA1_5382609412,8,480113,4,7YoCCdZWqB8jFG-ozyAf4TYiwfg38MKcee5bIL-GRcxhC-FlOzjElZ6qNFKOZJR501DR3xeX-sG2pg,1,1,1513,60,0,72373,11881,1851,1513,3213,3047,2,0,67,41,0,0,67,109,0,0,0,0,152,1147,16,0,0,0,35,330,0,0,356,1182,25,0,8522,3061,1425,3656,731,2292,12178,3792,3804,0,0,87,1,0,0,0,0,1,0
NA1_5382609412,8,480113,5,l3LPGVVCgcw8PJ27DFVSBxLWt1MSZebKE5st6TvGsEhBEfcPAr8Rev9JZjYeknKh5l1X4hVQQogyBQ,1,1,305,7,0,22980,9940,2397,305,1880,1353,0,0,9,36,0,0,55,106,0,0,0,0,854,854,15,0,0,0,32,355,0,0,462,462,43,0,790,454,790,832,429,1701,2399,884,2527,776,0,36,0,1,1,0,0,0,0
NA1_5382609412,8,480113,6,-VzrWGB886MMrXoqFHVxRwJN4p6crZSe9Wo3O-l26nsDCd8d0NmAXKoHbF3EDGOzB2jK4Z-BuBJa3A,-1,-1,800,56,0,85562,2642,13017,800,2600,3673,0,0,0,52,0,0,119,115,0,0,0,0,816,2099,580,0,0,0,42,396,0,0,0,0,0,0,6431,1868,0,9639,1205,2830,16071,3073,3408,0,0,577,0,0,0,0,0,2,0
NA1_5382609412,8,480113,7,txyUjxIvSs5VsCDMdKOtItuZI2FcBNYqcQuUBqvi2OeXELIL5R3Klm_1iU79RW8U90rrXffRp3nQ3g,-1,-1,370,0,44,18131,12274,10244,370,3670,2576,4,0,69,54,0,0,71,122,0,0,0,0,1150,1150,16,0,12,0,37,507,0,0,472,472,18,0,16541,1935,1939,6085,1365,5909,34410,3552,7972,11782,250,123,1,1,0,1,0,3,0
NA1_5382609412,8,480113,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,87,51,0,60863,8839,4542,87,2762,2964,0,0,0,44,0,0,136,125,0,0,0,0,5,1115,12,4,0,0,36,330,0,0,100,458,22,0,506,163,12,16832,3511,4180,17359,3675,4497,20,0,303,0,1,1,0,0,0,0
NA1_5382609412,8,480113,9,bN6H8L0626mA2b0-WN3WQBxWKBHzGVzFoCyzBBS7CFDqgMv2u5chFjkqBe6gKJXGdskv79lGR9OuGw,-1,-1,661,53,0,112375,13289,3567,661,3301,2931,3,0,121,43,0,0,67,111,0,0,0,0,337,1126,15,0,0,0,36,330,0,0,112,1097,20,0,12002,2336,1704,4336,732,596,16479,3208,2318,139,139,17,0,0,1,0,0,1,0
NA1_5382609412,8,480113,10,3Q6rCv3WW-56oYO968RQZJEOFW30n0ZRd0b34JNwafWziOY_cVq72cC5OyrnJbt4wGtRXZC7gm-xHg,-1,-1,87,4,0,55087,13647,6825,87,2562,1866,2,0,0,39,0,0,98,118,0,0,0,0,1370,1370,15,0,0,0,35,405,0,0,699,714,40,0,0,0,1444,6242,3374,1246,6813,3374,2690,571,0,0,1,1,0,0,0,0,0
NA1_5382609412,9,540135,1,l3qd22-Xw3Mb-WPXKJn-xFBvu1HnQtnh4c1iVVeujq8DLfRjLf3mZO5Jsa9MkTDAPNlzNysTk6oaBQ,1,1,179,53,0,35370,4426,8220,179,2429,3687,0,0,0,59,0,0,124,122,0,0,0,0,1222,1474,121,3,0,0,41,340,0,0,432,590,23,0,63,63,2451,12329,3015,2809,14316,4153,5260,1924,1074,0,0,1,0,0,0,0,0
NA1_5382609412,9,540135,2,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,1,1,543,1,48,74506,2467,8632,543,2943,2841,0,0,79,44,0,0,69,106,0,0,0,0,1028,1155,14,0,0,0,35,360,0,0,382,577,184,0,28450,1142,2016,5581,340,6264,48952,1665,8434,14919,182,152,0,0,0,0,0,0,0
NA1_5382609412,9,540135,3,jr6PbPR9nsr466pRAoelPqAM98k-ufUq6WKlkqdopIlEjwuWmAwFB_JYAtVEwus8_Q-Ljns1PE28Tg,1,1,26,65,0,62825,5559,5567,26,3876,4307,4,0,0,58,0,0,158,120,0,0,0,0,1457,1457,110,3,0,0,43,385,0,0,0,0,0,0,0,0,796,24197,5503,4144,24682,5766,5054,485,262,114,0,0,0,0,0,0,0
NA1_5382609412,9,540135,4,7YoCCdZWqB8jFG-ozyAf4TYiwfg38MKcee5bIL-GRcxhC-FlOzjElZ6qNFKOZJR501DR3xeX-sG2pg,1,1,191,66,0,81826,9331,1490,191,3441,3326,2,0,93,46,0,0,69,112,0,0,0,0,1148,1240,17,0,0,0,36,355,0,0,1516,1516,26,0,9884,3061,1425,4175,731,2366,14059,3792,3879,0,0,87,0,0,0,0,0,0,0
NA1_5382609412,9,540135,5,l3LPGVVCgcw8PJ27DFVSBxLWt1MSZebKE5st6TvGsEhBEfcPAr8Rev9JZjYeknKh5l1X4hVQQogyBQ,1,1,450,7,0,22980,4989,8019,450,2025,1633,0,0,10,36,0,0,55,106,0,0,0,0,854,854,15,0,0,0,32,355,0,0,323,462,43,0,790,454,790,833,429,1701,2400,884,2527,776,0,36,0,0,0,0,0,2,0
NA1_5382609412,9,540135,6,-VzrWGB886MMrXoqFHVxRwJN4p6crZSe9Wo3O-l26nsDCd8d0NmAXKoHbF3EDGOzB2jK4Z-BuBJa3A,-1,-1,165,63,0,94015,5143,13076,165,3165,4348,1,0,0,56,0,0,135,119,0,0,0,0,2482,2482,89,0,0,0,44,345,0,0,0,0,0,0,7199,2095,63,12100,1567,3309,19299,3662,4300,0,0,927,1,0,0,0,0,0,0
NA1_5382609412,9,540135,7,txyUjxIvSs5VsCDMdKOtItuZI2FcBNYqcQuUBqvi2OeXELIL5R3Klm_1iU79RW8U90rrXffRp3nQ3g,-1,-1,652,1,50,18131,7858,10275,652,3957,2806,4,0,69,54,0,0,71,152,0,0,0,0,1070,1150,16,0,12,0,37,477,0,0,128,472,126,0,27774,1935,1939,7000,1365,7277,52770,3552,9340,17995,250,123,0,0,0,3,0,4,1
NA1_5382609412,9,540135,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,616,65,0,84845,7610,7306,616,3291,3448,0,0,0,49,0,0,138,129,0,0,0,0,1038,1204,96,4,0,0,38,330,0,0,278,493,23,0,763,218,12,23405,3906,4501,24243,4125,4964,74,0,449,0,0,0,0,0,0,0
NA1_5382609412,9,540135,9,bN6H8L0626mA2b0-WN3WQBxWKBHzGVzFoCyzBBS7CFDqgMv2u5chFjkqBe6gKJXGdskv79lGR9OuGw,-1,-1,176,57,0,121058,12659,3091,176,3516,3207,3,0,126,48,0,0,69,114,0,0,0,0,1214,1214,16,0,0,0,38,330,0,0,1319,1418,21,0,13977,2336,1704,4620,732,596,18737,3208,2318,139,139,17,0,0,0,0,0,0,0
NA1_5382609412,9,540135,10,3Q6rCv3WW-56oYO968RQZJEOFW30n0ZRd0b34JNwafWziOY_cVq72cC5OyrnJbt4wGtRXZC7gm-xHg,-1,-1,379,6,0,61502,14319,14285,379,2854,2191,2,0,0,39,0,0,104,118,0,0,0,0,1370,1370,15,0,0,0,35,531,0,0,542,714,40,0,0,0,1444,7970,3374,1354,8559,3374,2798,589,0,0,0,0,0,0,0,3,0
NA1_5382609412,10,600154,1,l3qd22-Xw3Mb-WPXKJn-xFBvu1HnQtnh4c1iVVeujq8DLfRjLf3mZO5Jsa9MkTDAPNlzNysTk6oaBQ,1,1,452,58,0,38342,1350,10877,452,2702,4335,0,0,0,63,0,0,127,124,0,0,0,0,884,1566,26,3,0,0,43,340,0,0,342,639,24,0,63,63,2943,13833,3178,3216,15968,4315,6160,2071,1074,0,0,0,0,0,0,0,0
NA1_5382609412,10,600154,2,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,1,1,274,1,56,78781,10687,1147,274,3274,3403,0,0,79,49,0,0,72,107,0,0,0,0,1248,1248,14,0,0,0,36,380,0,0,484,630,138,0,32437,1185,2129,6011,340,6609,55076,1708,8891,16626,182,152,0,0,0,0,0,0,0
NA1_5382609412,10,600154,3,jr6PbPR9nsr466pRAoelPqAM98k-ufUq6WKlkqdopIlEjwuWmAwFB_JYAtVEwus8_Q-Ljns1PE28Tg,1,1,148,78,0,78201,2904,2524,148,4628,5017,5,0,0,58,0,0,163,120,0,0,0,0,1457,1457,22,3,0,0,43,482,0,0,0,0,0,0,0,0,886,31417,6849,4538,32046,7148,5539,629,298,114,1,0,0,0,0,0,1
NA1_5382609412,10,600154,4,7YoCCdZWqB8jFG-ozyAf4TYiwfg38MKcee5bIL-GRcxhC-FlOzjElZ6qNFKOZJR501DR3xeX-sG2pg,1,1,563,77,0,126277,10072,869,563,3813,3839,2,0,93,46,0,0,69,112,0,0,0,0,37,1240,17,0,0,0,36,355,0,0,878,1564,26,0,13748,3694,2009,4449,780,3054,18197,4475,5173,0,0,109,0,0,0,0,0,0,0
NA1_5382609412,10,600154,5,l3LPGVVCgcw8PJ27DFVSBxLWt1MSZebKE5st6TvGsEhBEfcPAr8Rev9JZjYeknKh5l1X4hVQQogyBQ,1,1,692,8,0,22980,10089,1223,692,2272,2019,0,0,10,40,0,0,57,109,0,0,0,0,224,996,19,0,0,0,34,355,0,0,138,497,50,0,901,522,1345,871,466,1927,2550,988,3310,776,0,36,0,0,0,0,0,2,1
NA1_5382609412,10,600154,6,-VzrWGB886MMrXoqFHVxRwJN4p6crZSe9Wo3O-l26nsDCd8d0NmAXKoHbF3EDGOzB2jK4Z-BuBJa3A,-1,-1,448,72,0,104453,1962,11397,448,3448,5086,1,0,0,59,0,0,147,122,0,0,0,0,2180,2610,99,0,0,0,46,345,0,0,0,0,0,0,8231,2587,63,15637,1882,3690,23869,4470,4681,0,0,927,0,0,0,0,0,0,0
NA1_5382609412,10,600154,7,txyUjxIvSs5VsCDMdKOtItuZI2FcBNYqcQuUBqvi2OeXELIL5R3Klm_1iU79RW8U90rrXffRp3nQ3g,-1,-1,1161,1,66,18131,10963,1935,1161,4466,3676,4,0,89,59,0,0,74,125,0,0,0,0,1077,1258,17,0,12,0,38,380,0,0,261,513,19,0,36550,2581,2265,7732,1423,7922,65909,4256,10312,21627,250,123,0,0,0,0,0,3,0
NA1_5382609412,10,600154,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,651,77,0,108825,6949,6778,651,3676,4061,0,0,0,53,0,0,142,133,0,0,0,0,1279,1297,14,5,0,0,39,365,0,0,482,531,25,0,902,218,12,28366,4186,5909,29344,4405,6408,74,0,485,0,1,0,0,0,0,0
NA1_5382609412,10,600154,9,bN6H8L0626mA2b0-WN3WQBxWKBHzGVzFoCyzBBS7CFDqgMv2u5chFjkqBe6gKJXGdskv79lGR9OuGw,-1,-1,513,67,0,135029,11462,1756,513,3853,3775,3,0,136,48,0,0,69,114,0,0,0,0,751,1214,16,0,0,0,38,330,0,0,786,1443,21,0,16639,2920,2209,4887,780,719,21688,3862,2947,162,162,17,0,0,0,0,0,0,0
NA1_5382609412,10,600154,10,3Q6rCv3WW-56oYO968RQZJEOFW30n0ZRd0b34JNwafWziOY_cVq72cC5OyrnJbt4wGtRXZC7gm-xHg,-1,-1,546,9,0,65910,11487,1817,546,3096,2513,2,0,0,42,0,0,112,120,0,0,0,0,1298,1446,17,0,0,0,36,375,0,0,348,777,42,0,0,0,1643,9354,4183,1521,10521,4183,3165,1167,0,0,0,0,0,0,0,1,0
NA1_5382609412,11,660158,1,l3qd22-Xw3Mb-WPXKJn-xFBvu1HnQtnh4c1iVVeujq8DLfRjLf3mZO5Jsa9MkTDAPNlzNysTk6oaBQ,1,1,66,60,0,44752,904,7587,66,2866,4581,0,0,0,63,0,0,128,124,0,0,0,0,0,1566,26,3,0,0,43,365,0,0,292,639,24,0,63,63,3746,14862,3361,3704,17161,4662,7451,2235,1237,0,0,1,0,0,0,1,0
NA1_5382609412,11,660158,2,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,1,1,973,3,60,99856,10947,6479,973,3973,4007,1,0,91,49,0,0,72,107,0,0,0,0,1201,1248,14,0,0,0,36,380,0,0,254,630,119,0,36545,2858,2129,6661,540,6807,60534,3690,9089,17326,291,152,1,0,1,0,0,0,0
NA1_5382609412,11,660158,3,jr6PbPR9nsr466pRAoelPqAM98k-ufUq6WKlkqdopIlEjwuWmAwFB_JYAtVEwus8_Q-Ljns1PE28Tg,1,1,284,89,0,87619,611,1239,284,5814,5792,6,0,0,62,0,0,186,123,0,0,0,0,1297,1564,23,3,0,0,45,547,0,0,0,0,0,0,0,0,1789,37719,8567,5326,38599,9115,7251,879,548,136,1,0,1,0,0,1,0
NA1_5382609412,11,660158,4,7YoCCdZWqB8jFG-ozyAf4TYiwfg38MKcee5bIL-GRcxhC-FlOzjElZ6qNFKOZJR501DR3xeX-sG2pg,1,1,566,82,0,144747,7667,7446,566,4516,4650,3,0,109,51,0,0,73,114,0,0,0,0,750,1337,18,0,0,0,37,355,0,0,1541,1691,28,0,17486,4583,2402,4865,824,3653,22352,5408,6165,0,0,109,1,1,1,0,0,1,0
NA1_5382609412,11,660158,5,l3LPGVVCgcw8PJ27DFVSBxLWt1MSZebKE5st6TvGsEhBEfcPAr8Rev9JZjYeknKh5l1X4hVQQogyBQ,1,1,186,8,0,22980,7425,7396,186,2766,2234,1,0,30,40,0,0,57,109,0,0,0,0,1196,1196,19,0,0,0,34,355,0,0,454,497,63,0,944,552,1625,944,538,1985,2665,1091,3647,776,0,36,1,1,0,0,0,2,0
NA1_5382609412,11,660158,6,-VzrWGB886MMrXoqFHVxRwJN4p6crZSe9Wo3O-l26nsDCd8d0NmAXKoHbF3EDGOzB2jK4Z-BuBJa3A,-1,-1,1096,83,0,120257,1172,10625,1096,4096,6085,2,0,0,59,0,0,149,122,0,0,0,0,1008,2656,99,0,0,0,46,380,0,0,0,0,0,0,9704,3390,63,20232,2248,5764,30032,5639,6919,96,0,1091,1,0,0,0,0,1,0
NA1_5382609412,11,660158,7,txyUjxIvSs5VsCDMdKOtItuZI2FcBNYqcQuUBqvi2OeXELIL5R3Klm_1iU79RW8U90rrXffRp3nQ3g,-1,-1,27,1,66,18131,12072,8138,27,5132,4163,6,0,147,63,0,0,78,128,0,0,0,0,1369,1369,18,0,12,0,40,380,0,0,1154,1154,21,0,37447,3253,2840,7790,1481,9035,66864,4986,12000,21627,250,123,2,1,0,0,0,1,0
NA1_5382609412,11,660158,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,889,83,0,116740,10082,8855,889,3914,4453,0,0,0,53,0,0,143,133,0,0,0,0,0,1297,14,5,0,0,39,365,0,0,228,531,25,0,1071,287,357,30927,4640,6907,32072,4927,8000,74,0,735,0,1,0,0,0,1,0
NA1_5382609412,11,660158,9,bN6H8L0626mA2b0-WN3WQBxWKBHzGVzFoCyzBBS7CFDqgMv2u5chFjkqBe6gKJXGdskv79lGR9OuGw,-1,-1,10,73,0,145153,14003,4437,10,4150,4002,3,0,152,48,0,0,69,114,0,0,0,0,1264,1264,16,0,0,0,38,496,0,0,1394,1443,21,0,19061,3754,3068,5472,823,1004,24832,4761,4136,298,184,63,0,1,0,0,0,0,0
NA1_5382609412,11,660158,10,3Q6rCv3WW-56oYO968RQZJEOFW30n0ZRd0b34JNwafWziOY_cVq72cC5OyrnJbt4wGtRXZC7gm-xHg,-1,-1,837,9,0,73592,12480,11746,837,3387,2740,2,0,0,42,0,0,116,120,0,0,0,0,1446,1446,17,0,0,0,36,566,0,0,768,777,42,0,0,0,2458,11159,4562,2364,12410,4562,4884,1251,0,62,0,1,0,0,0,2,0
NA1_5382609412,12,720159,1,l3qd22-Xw3Mb-WPXKJn-xFBvu1HnQtnh4c1iVVeujq8DLfRjLf3mZO5Jsa9MkTDAPNlzNysTk6oaBQ,1,1,262,64,0,57454,4682,9665,262,3062,4950,0,0,0,63,0,0,130,124,0,0,0,0,1227,1566,109,3,0,0,43,365,0,0,446,639,24,0,63,63,4003,16752,3454,4026,19364,4918,8029,2548,1400,0,0,0,0,0,0,0,0
NA1_5382609412,12,720159,2,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,1,1,1355,3,72,106971,4282,8384,1355,4355,4712,1,0,94,53,0,0,76,108,0,0,0,0,1345,1345,15,0,0,0,37,380,0,0,371,686,101,0,47978,2963,2727,7905,588,7610,77496,3843,10491,21612,291,152,0,0,0,0,0,0,0
NA1_5382609412,12,720159,3,jr6PbPR9nsr466pRAoelPqAM98k-ufUq6WKlkqdopIlEjwuWmAwFB_JYAtVEwus8_Q-Ljns1PE28Tg,1,1,490,94,0,87619,7540,7135,490,6020,6054,6,0,0,62,0,0,188,123,0,0,0,0,1496,1564,23,3,0,0,45,385,0,0,0,0,0,0,0,0,1821,40253,8567,5470,41133,9115,7428,879,548,136,0,0,0,0,0,0,0
NA1_5382609412,12,720159,4,7YoCCdZWqB8jFG-ozyAf4TYiwfg38MKcee5bIL-GRcxhC-FlOzjElZ6qNFKOZJR501DR3xeX-sG2pg,1,1,877,93,0,167962,9797,1330,877,4828,5132,3,0,112,56,0,0,76,116,0,0,0,0,948,1436,19,0,0,0,38,355,0,0,1516,1733,30,0,19120,4583,2402,5143,824,3666,24264,5408,6178,0,0,109,0,0,0,0,0,0,0
NA1_5382609412,12,720159,5,l3LPGVVCgcw8PJ27DFVSBxLWt1MSZebKE5st6TvGsEhBEfcPAr8Rev9JZjYeknKh5l1X4hVQQogyBQ,1,1,425,9,0,33793,8239,2310,425,3005,2649,1,0,33,44,0,0,60,111,0,0,0,0,1261,1272,20,0,0,0,35,355,0,0,385,534,65,0,1589,716,1625,1102,581,2072,3643,1297,3734,951,0,36,0,0,0,0,0,3,0
NA1_5382609412,12,720159,6,-VzrWGB886MMrXoqFHVxRwJN4p6crZSe9Wo3O-l26nsDCd8d0NmAXKoHbF3EDGOzB2jK4Z-BuBJa3A,-1,-1,157,94,0,133883,1602,11420,157,4657,6576,2,0,0,63,0,0,183,125,0,0,0,0,3527,3586,1202,0,0,0,49,380,0,0,0,0,0,0,11216,3647,63,26242,2471,6278,37747,6119,7595,288,0,1254,0,0,0,0,0,0,0
NA1_5382609412,12,720159,7,txyUjxIvSs5VsCDMdKOtItuZI2FcBNYqcQuUBqvi2OeXELIL5R3Klm_1iU79RW8U90rrXffRp3nQ3g,-1,-1,512,1,81,23341,3656,10897,512,5617,4983,6,0,167,63,0,0,78,128,0,0,0,0,1369,1369,101,0,12,0,40,390,0,0,1154,1154,186,0,47697,3484,2945,8478,1481,10323,83455,5216,13392,27278,250,123,0,0,0,0,0,5,0
NA1_5382609412,12,720159,8,RxESGatP33GVwiFTr7AhcpxPjU603KiWtxiQz9TaSN8OyPL_4lWVnUeTR5PY7I98EkHDVaYBFYQnMw,-1,-1,190,88,0,121683,8248,8132,190,4130,4668,0,0,0,53,0,0,158,133,0,0,0,0,1297,1297,14,5,0,0,39,365,0,0,518,531,25,0,1144,319,357,33095,4757,6987,34314,5077,8080,74,0,735,0,0,0,0,0,0,0
